,metric,139,709,110,660,579,95,429,817,229,1128,235,126,1144,453,133,41,347,382,211,805,642,395,529,20,1175,156,35,813,174,180,191,194,965,966,714,208,851,224,1130,877,237,754,633,1018,1017
0,acc,0.9371553308823529,0.984375,0.9275045955882353,0.9900045955882353,0.9624310661764706,0.9264705882352942,0.9854090073529411,0.8663832720588235,0.9466911764705882,0.9381893382352942,0.9068244485294118,0.9319852941176471,0.8855698529411765,0.9836856617647058,0.9240579044117647,0.9190027573529411,0.8715533088235294,0.8361672794117647,0.9267003676470589,0.8685661764705882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,prec,0.19607843137254902,0.0,0.0755287009063444,0.0,0.014234875444839857,0.01383399209486166,0.0,0.0,0.020202020202020204,0.28217821782178215,0.023255813953488372,0.1095890410958904,0.31338028169014087,0.0,0.06918238993710692,0.16519174041297935,0.16911764705882354,0.16911764705882354,0.9106090373280943,0.8907801418439716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,recall,0.01937984496124031,0.0,0.07142857142857142,0.0,0.07407407407407407,0.0472972972972973,0.0,0.0,0.014598540145985401,0.12666666666666668,0.00825082508250825,0.03347280334728033,0.1,0.0,0.02099236641221374,0.11715481171548117,0.08136792452830188,0.03691813804173355,0.8025974025974026,0.9716348633316142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,f1,0.03527336860670194,0.0,0.07342143906020557,0.0,0.02388059701492537,0.021406727828746176,0.0,0.0,0.01694915254237288,0.17484662576687118,0.012180267965895247,0.05128205128205127,0.15161839863713802,0.0,0.032210834553440704,0.13708690330477358,0.10987261146496814,0.06060606060606061,0.8531983433041878,0.9294523926985694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,roc_auc,0.5071862585822323,0.4942316566682049,0.5173997058722939,0.4970581449007845,0.5210254763433954,0.49448782583424944,0.4998251748251748,0.49861147844485587,0.4957927457550805,0.5545497132703335,0.49115924805619604,0.5088346268134408,0.5375223957000256,0.49286207690536493,0.5014497284383808,0.541375849815922,0.519108096683703,0.5033075538693517,0.8870666087119011,0.4984756595139084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,balanced_acc,0.5071862585822322,0.4942316566682049,0.5173997058722939,0.4970581449007845,0.5210254763433955,0.4944878258342494,0.4998251748251748,0.49861147844485587,0.4957927457550805,0.5545497132703335,0.4911592480561961,0.5088346268134408,0.5375223957000256,0.49286207690536493,0.5014497284383808,0.541375849815922,0.519108096683703,0.5033075538693517,0.8870666087119012,0.4984756595139084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,prc_auc,0.13679623375512995,0.002068014705882353,0.09214821337334027,0.002068014705882353,0.04702671740651578,0.03866536896078536,0.007123161764705882,0.06560202205882353,0.03291039046812045,0.22699826945010676,0.05027767613564537,0.0980704442804089,0.2527034680509528,0.0010340073529411765,0.07455658773348386,0.16541500400540676,0.16999232623473917,0.1719517160796903,0.882798072903925,0.9438453702348517,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,class_freq,516.0,36.0,350.0,36.0,54.0,148.0,124.0,1142.0,274.0,450.0,606.0,478.0,890.0,18.0,524.0,478.0,848.0,1246.0,2310.0,7756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
